,Datum,"Summe endverbrauchte Energie Regelblock Schweiz
Total energy consumed by end users in the Swiss controlblock","Summe produzierte Energie Regelblock Schweiz
Total energy production Swiss controlblock","Summe verbrauchte Energie Regelblock Schweiz
Total energy consumption Swiss controlblock","Positive Tertiär-Regelenergie
Positive tertiary control energy","Negative Tertiär-Regelenergie
Negative tertiary control energy","Durchschnittliche positive Tertiär-Regelenergie Preise
Average positive tertiary control energy prices","Durchschnittliche negative Tertiär-Regelenergie Preise
Average negative tertiary control energy prices","Produktion Kanton TI
Production Canton TI","Verbrauch Kanton TI
Consumption Canton TI","Produktion Kanton VS
Production Canton VS","Verbrauch Kanton VS
Consumption Canton VS",Transit,Import,Export
163,2012-02-20,1276103951.6,1084094501.628,1384416216.282,97500.0,-4065000.0,0.0,0.0,0.0,0.0,0.0,0.0,603250230.0,903260240.0,603255960.0
164,2012-02-27,1184638402.221,1012307662.444,1297909583.932,0.0,-10845000.0,0.0,0.0,0.0,0.0,0.0,0.0,611323950.0,896681670.0,611323950.0
165,2012-03-05,1216341196.096,1079588218.075,1321701686.985,218750.0,-2005000.0,0.0,0.0,0.0,0.0,0.0,0.0,641953360.0,884207540.0,642223230.0
166,2012-03-12,1140333141.48,1022011028.947,1250241652.203,682500.0,-6526250.0,0.0,0.0,0.0,0.0,0.0,0.0,663291690.0,892458900.0,664356750.0
167,2012-03-19,1126660742.509,1045357781.397,1231918063.315,1527500.0,-7132500.0,0.0,0.0,0.0,0.0,0.0,0.0,595275180.0,783930920.0,597540090.0
168,2012-03-26,1072393735.567,1007523700.303,1175621439.138,137500.0,-6055000.0,0.0,0.0,0.0,0.0,0.0,0.0,566970960.0,735609630.0,567239440.0
169,2012-04-02,1041910608.854,1091384620.366,1134062764.12,1419750.0,-5131250.0,0.0,0.0,0.0,0.0,0.0,0.0,594706220.0,653705140.0,611467880.0
170,2012-04-09,1070149858.497,1087047672.277,1172249335.905,3356250.0,-570000.0,0.0,0.0,0.0,0.0,0.0,0.0,536601370.0,633565640.0,548601930.0
171,2012-04-16,1110175333.935,1092496845.798,1208809621.754,986250.0,-1887500.0,0.0,0.0,0.0,0.0,0.0,0.0,632321860.0,751515320.0,635375840.0
172,2012-04-23,1059129062.277,1083649503.051,1166515468.787,956000.0,-13150415.0,0.0,0.0,0.0,0.0,0.0,0.0,439170540.0,557531250.0,474948820.0
173,2012-04-30,999466040.187,1315040411.894,1095900091.06,1262500.0,-8262500.0,0.0,0.0,0.0,0.0,0.0,0.0,332389790.0,332545110.0,551831650.0
174,2012-05-07,1015792726.805,1380575059.286,1120929642.077,1566085.0,-3024501.0,0.0,0.0,0.0,0.0,0.0,0.0,391022370.0,391022370.0,650849410.0
175,2012-05-14,962304968.354,1331034917.831,1063767971.175,1157500.0,-4753750.0,0.0,0.0,0.0,0.0,0.0,0.0,323511580.0,323511580.0,590958520.0
176,2012-05-21,1001291208.303,1443215620.432,1108322686.369,797500.0,-1322500.0,0.0,0.0,0.0,0.0,0.0,0.0,304751100.0,304751100.0,639758990.0
177,2012-05-28,967494259.441,1360768743.891,1090064210.862,1137500.0,-1206250.0,0.0,0.0,0.0,0.0,0.0,0.0,326980400.0,327067990.0,597859880.0
178,2012-06-04,985262207.883,1339489229.175,1133490516.985,227500.0,-410000.0,0.0,0.0,0.0,0.0,0.0,0.0,390324160.0,390324160.0,596142170.0
179,2012-06-11,989030640.801,1331143575.234,1119367945.169,3267500.0,-177500.0,0.0,0.0,0.0,0.0,0.0,0.0,390293660.0,390876370.0,602863250.0
180,2012-06-18,994091088.584,1417651368.277,1145135309.978,2380000.0,-420000.0,0.0,0.0,0.0,0.0,0.0,0.0,400278540.0,400278540.0,672953210.0
181,2012-06-25,1003938432.733,1558455661.585,1148472567.293,5860500.0,-847500.0,0.0,0.0,0.0,0.0,0.0,0.0,363111160.0,363111160.0,773281390.0
182,2012-07-02,990986209.948,1631716731.598,1127073211.227,2647500.0,-248750.0,0.0,0.0,0.0,0.0,0.0,0.0,279348030.0,279348030.0,784461450.0
183,2012-07-09,967170374.27,1554962773.104,1098818317.906,578750.0,-190000.0,0.0,0.0,0.0,0.0,0.0,0.0,275224010.0,275224010.0,732199470.0
184,2012-07-16,940506758.991,1489562276.48,1051445271.442,927500.0,-305000.0,0.0,0.0,0.0,0.0,0.0,0.0,287107330.0,287107330.0,725813100.0
185,2012-07-23,906170750.157,1490524000.861,1022505867.749,862500.0,-342500.0,0.0,0.0,0.0,0.0,0.0,0.0,265218640.0,265218640.0,733553190.0
186,2012-07-30,861144938.891,1343800411.116,974666459.296,1072500.0,-805000.0,0.0,0.0,0.0,0.0,0.0,0.0,224090070.0,224090070.0,593559640.0
187,2012-08-06,929846627.357,1199548287.357,1039992911.274,85000.0,-1945000.0,0.0,0.0,0.0,0.0,0.0,0.0,299306920.0,307836630.0,467667710.0
188,2012-08-13,966739841.244,1180856004.151,1085014010.777,305000.0,-67500.0,0.0,0.0,0.0,0.0,0.0,0.0,282607900.0,316992630.0,413051220.0
189,2012-08-20,1023023382.89,1320376629.198,1157156005.132,1347500.0,-2391250.0,0.0,0.0,0.0,0.0,0.0,0.0,352973770.0,366142880.0,528785890.0
190,2012-08-27,1009626630.715,1219570715.019,1122459618.111,853750.0,-2446250.0,0.0,0.0,0.0,0.0,0.0,0.0,449356780.0,477975480.0,574276730.0
191,2012-09-03,1002716875.204,1138165112.557,1098378127.251,547500.0,-1822500.0,0.0,0.0,0.0,0.0,0.0,0.0,452613400.0,510420290.0,549536900.0
192,2012-09-10,1019887520.551,1076733734.76,1115754135.627,355000.0,-2297500.0,0.0,0.0,0.0,0.0,0.0,0.0,449661670.0,550525500.0,510666990.0
193,2012-09-17,1031831623.163,1036775384.915,1128831516.508,560000.0,-1175000.0,0.0,0.0,0.0,0.0,0.0,0.0,509502290.0,638740010.0,545815870.0
194,2012-09-24,1050524196.335,1188301651.813,1150766164.788,682500.0,-1622500.0,0.0,0.0,0.0,0.0,0.0,0.0,569374790.0,615189090.0,652023560.0
195,2012-10-01,1046930564.735,1146518876.388,1142371730.1,1190000.0,-1230000.0,0.0,0.0,0.0,0.0,0.0,0.0,630585360.0,687105880.0,690773450.0
196,2012-10-08,1059107775.507,1246715444.323,1160554239.362,433750.0,-743500.0,0.0,0.0,0.0,0.0,0.0,0.0,594683360.0,612617200.0,698494450.0
197,2012-10-15,1079918523.501,1115243265.713,1174892323.151,3113750.0,-318750.0,0.0,0.0,0.0,0.0,0.0,0.0,657082050.0,759739880.0,699846920.0
198,2012-10-22,1122545899.903,989596306.008,1221272214.44,2887500.0,-1022500.0,0.0,0.0,0.0,0.0,0.0,0.0,608944570.0,846553190.0,614434800.0
199,2012-10-29,1146877641.639,1076358293.405,1245499816.869,1767500.0,-6690000.0,0.0,0.0,0.0,0.0,0.0,0.0,388909060.0,568680590.0,399154690.0
200,2012-11-05,1169379820.72,1219332338.536,1274153034.111,1278750.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,617481040.0,698865730.0,643089870.0
201,2012-11-12,1172253606.239,1276591444.387,1272902625.511,675000.0,-3203750.0,0.0,0.0,0.0,0.0,0.0,0.0,621691060.0,670416900.0,673786180.0
202,2012-11-19,1194193719.199,1176656953.581,1297699377.813,3567500.0,-675000.0,0.0,0.0,0.0,0.0,0.0,0.0,708777510.0,844479500.0,723032100.0
203,2012-11-26,1261539050.353,1283077664.799,1369822831.441,3220000.0,-266250.0,0.0,0.0,0.0,0.0,0.0,0.0,645926310.0,778297800.0,691431560.0
204,2012-12-03,1343776697.37,1290996272.933,1453819807.284,7715000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554942280.0,743808310.0,580932930.0
205,2012-12-10,1350600291.237,1346678155.068,1451303387.41,4608750.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,573634400.0,722218800.0,617570400.0
206,2012-12-17,1250117948.319,1232250373.382,1364810384.861,1615000.0,-5933750.0,0.0,0.0,0.0,0.0,0.0,0.0,577233140.0,724552890.0,591929150.0
207,2012-12-24,1034746388.978,1048966645.418,1169632753.363,0.0,-13152500.0,0.0,0.0,0.0,0.0,0.0,0.0,307359160.0,430303730.0,309811310.0
208,2012-12-31,1090154918.099,1030380285.374,1197273591.836,305000.0,-10008750.0,0.0,0.0,0.0,0.0,0.0,0.0,322844990.0,490271110.0,323205610.0
209,2013-01-07,1255108273.566,1266715708.188,1349402812.531,1693750.0,-3325000.0,0.0,0.0,0.0,0.0,0.0,0.0,661844089.75,787771617.25,705136577.25
210,2013-01-14,1339473983.988,1377885405.151,1433347877.887,6256250.0,-487500.0,0.0,0.0,0.0,0.0,0.0,0.0,605296085.75,730234672.0,674922717.25
211,2013-01-21,1330765004.712,1294764885.621,1424209202.542,1687500.0,-2003750.0,0.0,0.0,0.0,0.0,0.0,0.0,601996012.75,766057306.5,636777260.75
212,2013-01-28,1260550003.6990001,1219151660.21,1368209035.416,702500.0,-7891250.0,0.0,0.0,0.0,0.0,0.0,0.0,695885891.5,849568248.5,700440474.5
213,2013-02-04,1307041377.697,1289496222.689,1407242529.884,3278750.0,-2974583.0,0.0,0.0,0.0,0.0,0.0,0.0,676853671.25,822594984.0,704829325.75
214,2013-02-11,1317970784.318,1299047372.546,1418165577.011,936250.0,-880000.0,0.0,0.0,0.0,0.0,0.0,0.0,708704243.25,854950609.25,735636970.25
215,2013-02-18,1322113955.809,1316855414.384,1411434100.791,4808750.0,-3977500.0,0.0,0.0,0.0,0.0,0.0,0.0,674283367.0,811927181.75,717390551.25
216,2013-02-25,1318567254.333,1289922534.857,1406216939.57,5692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602222523.5,746377043.5,630091220.0
217,2013-03-04,1213305799.743,1079030785.941,1311855321.779,572500.0,-7492500.0,0.0,0.0,0.0,0.0,0.0,0.0,635053273.0,870691947.75,637889238.0
218,2013-03-11,1247194346.725,1154696582.4,1335772725.149,1783750.0,-3287500.0,0.0,0.0,0.0,0.0,0.0,0.0,550964565.5,743276853.25,561967776.25
219,2013-03-18,1211078007.804,1077741158.221,1290917784.174,2764165.0,-3302500.0,0.0,0.0,0.0,0.0,0.0,0.0,470503057.0,690060959.75,476784690.0
220,2013-03-25,1200724662.688,1051009593.002,1284340069.142,6273750.0,-1255000.0,0.0,0.0,0.0,0.0,0.0,0.0,342243790.0,577631187.25,344207060.5
221,2013-04-01,1154106867.641,968385326.749,1237806051.003,1511250.0,-2492500.0,0.0,0.0,0.0,0.0,0.0,0.0,341251396.25,610693233.25,341251396.25
222,2013-04-08,1142066378.994,991256872.983,1235181694.865,330000.0,-5697500.0,0.0,0.0,0.0,0.0,0.0,0.0,379615100.75,628977429.75,384900825.5
223,2013-04-15,1066433500.81,1188441307.885,1155502024.044,1195000.0,-11521666.0,0.0,0.0,0.0,0.0,0.0,0.0,541686034.0,580734104.0,613238180.75
224,2013-04-22,1060307865.609,1282981460.927,1137063352.229,306250.0,-3277500.0,0.0,0.0,0.0,0.0,0.0,0.0,404235511.75,410876507.0,556350000.5
225,2013-04-29,1029253987.797,1478104368.481,1120421557.175,0.0,-1815000.0,0.0,0.0,0.0,0.0,0.0,0.0,244774637.75,244774637.75,601703621.75
226,2013-05-06,961827472.678,1338733159.25,1063460383.536,0.0,-4907500.0,0.0,0.0,0.0,0.0,0.0,0.0,382157700.75,382157700.75,656795736.75
227,2013-05-13,1023350865.275,1360422891.629,1108095615.46,1311250.0,-412500.0,0.0,0.0,0.0,0.0,0.0,0.0,391948743.5,391948743.5,643577960.5
228,2013-05-20,1048555050.645,1217216643.558,1132048819.854,2767500.0,-177500.0,0.0,0.0,0.0,0.0,0.0,0.0,422175711.5,446804941.25,531571349.25
229,2013-05-27,1051434326.653,1127289098.603,1133607351.489,672500.0,-1181250.0,0.0,0.0,0.0,0.0,0.0,0.0,476131793.0,516354335.25,509657685.5
230,2013-06-03,1018731151.694,1144077372.392,1115281946.086,0.0,-3378750.0,0.0,0.0,0.0,0.0,0.0,0.0,451951429.0,494077502.0,522037862.5
231,2013-06-10,1005293747.036,1332106107.94,1121990286.13,490000.0,-4873750.0,0.0,0.0,0.0,0.0,0.0,0.0,382117199.25,382252643.75,591595708.75
232,2013-06-17,1014251641.639,1501794711.341,1151435474.23,578750.0,-4958750.0,0.0,0.0,0.0,0.0,0.0,0.0,301276341.5,301276341.5,650797813.5
233,2013-06-24,1001552278.075,1284967324.33,1111997631.975,0.0,-5825000.0,0.0,0.0,0.0,0.0,0.0,0.0,372366882.5,374443033.5,546523685.25
234,2013-07-01,984762406.923,1365828372.585,1104156603.797,0.0,-4171250.0,0.0,0.0,0.0,0.0,0.0,0.0,335622275.75,335622275.75,596494637.25
235,2013-07-08,981098070.597,1394237697.51,1103305837.316,40000.0,-635000.0,0.0,0.0,0.0,0.0,0.0,0.0,322394286.5,322394286.5,612309831.0
236,2013-07-15,951985406.624,1340974187.961,1077822453.007,357500.0,-842501.0,0.0,0.0,0.0,0.0,0.0,0.0,443123266.75,443123266.75,705501883.5
237,2013-07-22,929761930.157,1471307316.265,1060724893.649,458750.0,-865000.0,0.0,0.0,0.0,0.0,0.0,0.0,338983575.5,338983575.5,748876366.75
238,2013-07-29,858330284.025,1479282121.515,987032919.941,2322500.0,-2851250.0,0.0,0.0,0.0,0.0,0.0,0.0,266714153.25,266714153.25,758332570.25
239,2013-08-05,926789598.119,1433651102.362,1049626949.422,770000.0,-2741250.0,0.0,0.0,0.0,0.0,0.0,0.0,261786706.75,261786706.75,644806614.5
240,2013-08-12,938182203.687,1161493766.581,1045755640.46,2153750.0,-1838750.0,0.0,0.0,0.0,0.0,0.0,0.0,292688022.0,306830776.0,422079168.25
241,2013-08-19,988960443.571,1184188479.24,1103402324.206,3061250.0,-1577500.0,0.0,0.0,0.0,0.0,0.0,0.0,371702241.0,399501020.25,479477235.75
242,2013-08-26,994563090.562,1220211117.233,1100828208.818,295000.0,-2230000.0,0.0,0.0,0.0,0.0,0.0,0.0,431957348.25,478236678.0,596509963.25
243,2013-09-02,1002091111.147,964949990.946,1117424870.707,267500.0,-3455000.0,0.0,0.0,0.0,0.0,0.0,0.0,421111876.25,598060642.5,446054119.0
244,2013-09-09,1021567982.752,1035134404.031,1129606532.679,0.0,-9703750.0,0.0,0.0,0.0,0.0,0.0,0.0,413125821.0,554431981.25,459467915.25
245,2013-09-16,1040287906.935,1073889053.654,1147918664.74,75000.0,-9793750.0,0.0,0.0,0.0,0.0,0.0,0.0,412051421.5,524489274.75,450089159.75
246,2013-09-23,1019416961.155,1085524871.163,1120565588.626,645000.0,-4028750.0,0.0,0.0,0.0,0.0,0.0,0.0,379446924.5,479913770.75,444878452.75
247,2013-09-30,1037748705.736,1163075711.085,1151816210.328,0.0,-3332500.0,0.0,0.0,0.0,0.0,0.0,0.0,483714996.0,526531443.75,538128984.5
248,2013-10-07,1078921463.906,1169918199.163,1185923556.515,387500.0,-3502500.0,0.0,0.0,0.0,0.0,0.0,0.0,473742249.25,543833438.25,532303805.0
249,2013-10-14,1071896370.38,1229322403.447,1168474309.146,32500.0,-7461250.0,0.0,0.0,0.0,0.0,0.0,0.0,549710080.75,570825508.0,634324252.5
250,2013-10-21,1074271281.232,1287672846.241,1193264648.027,0.0,-7928750.0,0.0,0.0,0.0,0.0,0.0,0.0,544510551.0,560128946.75,657156479.25
251,2013-10-28,1084563756.127,1255814246.338,1189940901.303,225000.0,-7655000.0,0.0,0.0,0.0,0.0,0.0,0.0,459295803.0,467430037.0,535156300.0
252,2013-11-04,1132136701.292,1314349533.452,1237827223.446,500000.0,-5548750.0,0.0,0.0,0.0,0.0,0.0,0.0,536584246.5,544801927.25,622259383.5
253,2013-11-11,1206490931.961,1303494386.202,1316025272.92,2711250.0,-2063750.0,0.0,0.0,0.0,0.0,0.0,0.0,642416726.0,704226434.75,692145623.25
254,2013-11-18,1254043589.839,1379437186.317,1361319833.266,6190000.0,-343750.0,0.0,0.0,0.0,0.0,0.0,0.0,695488762.0,759022237.75,778108562.75
255,2013-11-25,1316526706.417,1407199235.234,1418988133.744,5035000.0,-165000.0,0.0,0.0,0.0,0.0,0.0,0.0,735304692.0,811046772.75,800704739.5
256,2013-12-02,1309501261.331,1356262385.459,1421728103.249,2203750.0,-1620001.0,0.0,0.0,0.0,0.0,0.0,0.0,678953726.5,789386465.25,725958706.25
257,2013-12-09,1325026765.874,1385272347.526,1432014515.993,4802500.0,-237500.0,0.0,0.0,0.0,0.0,0.0,0.0,767242486.75,874141162.0,830136053.25
258,2013-12-16,1278164569.555,1248648722.28,1392689220.329,52500.0,-6091250.0,0.0,0.0,0.0,0.0,0.0,0.0,691185857.5,848191448.25,707387883.0
259,2013-12-23,1060189727.851,963395145.669,1207296057.481,0.0,-11331250.0,0.0,0.0,0.0,0.0,0.0,0.0,264092155.75,506401855.0,264092155.75
260,2013-12-30,1100289917.961,969138952.826,1234922680.962,287500.0,-11176250.0,616.1,4323.65,0.0,0.0,0.0,0.0,318577833.75,583022399.75,318577833.75
261,2014-01-06,1210521923.184,1078198896.083,1314681466.655,0.0,-11794167.0,0.0,7398.6900000000005,0.0,0.0,0.0,0.0,494247910.0,730065696.5,495368922.0
262,2014-01-13,1268437753.193,1165834757.31,1366584191.754,2683750.0,-802500.0,9469.99,1536.64,0.0,0.0,0.0,0.0,654650513.0,854401356.0,655773985.0
263,2014-01-20,1280787028.813,1182739181.781,1387046455.829,2592500.0,-1030000.0,11477.039999999999,1182.16,0.0,0.0,0.0,0.0,607425330.0,826287867.5,623725938.0
264,2014-01-27,1289191434.842,1188010786.986,1394013836.039,2117584.0,-1612500.0,6958.849999999999,1845.95,0.0,0.0,0.0,0.0,667552048.75,884156961.0,679877776.0
265,2014-02-03,1266006840.529,1191209276.93,1377697660.292,1072500.0,-3722500.0,2762.14,4213.25,0.0,0.0,0.0,0.0,678318348.75,878031208.0,693923981.0
266,2014-02-10,1248095446.727,1221118965.173,1357404136.296,665000.0,-5646250.0,2390.7799999999997,3723.52,0.0,0.0,0.0,0.0,639575619.0,805240351.5,671057837.5
267,2014-02-17,1223228750.797,1174462234.246,1330238111.773,402500.0,-5230000.0,808.14,2070.94,0.0,0.0,0.0,0.0,631090035.0,806074475.5,651928853.5
268,2014-02-24,1210935558.2,1203435911.751,1309493887.88,414000.0,-5978750.0,1367.14,3753.31,0.0,0.0,0.0,0.0,655312311.0,803114016.5,698137188.0
269,2014-03-03,1206594866.743,1182499692.721,1309048141.843,187500.0,-7581250.0,550.7,-3968.86,0.0,0.0,0.0,0.0,666382940.25,820597366.0,696083910.5
270,2014-03-10,1140405821.708,1135379617.076,1244588227.36,0.0,-12398750.0,0.0,2813.67,0.0,0.0,0.0,0.0,679533588.0,825202229.0,717655018.5
271,2014-03-17,1108114514.664,1170882080.595,1204501099.843,0.0,-11601250.0,0.0,-3733.0099999999998,0.0,0.0,0.0,0.0,585300363.75,661588489.0,629036544.5
272,2014-03-24,1140894021.773,1334161647.192,1223249351.792,557500.0,-1338750.0,2140.23,666.0600000000001,0.0,0.0,0.0,0.0,597950001.5,622412008.0,732717399.5
273,2014-03-31,1062724632.439,1212103010.485,1148394316.192,2598750.0,-2336250.0,3951.1099999999997,928.34,0.0,0.0,0.0,0.0,523828306.5,562705567.0,626142617.0
274,2014-04-07,1040037365.645,1221895747.33,1135683644.312,0.0,-8582667.0,0.0,3158.5,0.0,0.0,0.0,0.0,498939794.75,517330014.0,602875528.5
275,2014-04-14,1014457277.861,1220608119.522,1094725355.901,5492500.0,-6553000.0,8783.960000000001,-3733.23,0.0,0.0,0.0,0.0,357045279.75,361160112.5,487072797.0
276,2014-04-21,985712407.075,1196137557.45,1070227174.939,0.0,-4983500.0,0.0,-1398.07,0.0,0.0,0.0,0.0,269717853.0,276292406.0,401845600.0
277,2014-04-28,1050541720.245,1258659427.907,1139138188.346,550000.0,-967500.0,2363.3,599.8000000000001,0.0,0.0,0.0,0.0,304229619.0,313170598.0,432342406.5
278,2014-05-05,1034118336.561,1305837747.915,1134009395.87,401250.0,-2769500.0,1412.84,-4842.93,0.0,0.0,0.0,0.0,345045526.5,349384335.0,520647183.0
279,2014-05-12,1062188596.831,1326799792.624,1149232881.981,1250000.0,0.0,3942.02,0.0,0.0,0.0,0.0,0.0,354893655.25,356359902.0,533368836.5
280,2014-05-19,1008401388.309,1464036021.192,1115753778.199,0.0,-1107000.0,0.0,-3663.21,0.0,0.0,0.0,0.0,329691811.0,329691811.0,676285761.0
281,2014-05-26,954792434.687,1448912758.861,1070489754.9,1320000.0,-4901250.0,4312.08,-7201.081,0.0,0.0,0.0,0.0,316821356.0,316821356.0,692342326.5
282,2014-06-02,989009210.825,1419683110.907,1102104425.56,1912500.0,-796000.0,4951.198,-135.248,0.0,0.0,0.0,0.0,337071663.5,337071663.5,652480839.0
283,2014-06-09,970400760.887,1373962179.72,1130431351.433,1156250.0,-15000.0,3337.82,32.0,0.0,0.0,0.0,0.0,360847042.0,360847042.0,601952255.0
284,2014-06-16,970351975.971,1203879318.446,1087480462.534,95000.0,-850000.0,193.368,741.884,0.0,0.0,0.0,0.0,382709670.25,390256162.5,504843846.5
285,2014-06-23,988454409.165,1312851951.345,1110005289.629,697500.0,-664750.0,1297.2540000000001,-484.872,0.0,0.0,0.0,0.0,388984043.0,389577521.0,590377057.5
286,2014-06-30,987249037.029,1276195052.334,1110949416.978,585000.0,-2599832.0,1291.86,91.85200000000003,0.0,0.0,0.0,0.0,416086424.25,419334800.5,583161531.5
287,2014-07-07,991390109.946,1507340277.966,1119133047.184,385000.0,-2531500.0,1191.0,-1839.43,0.0,0.0,0.0,0.0,347694785.0,347694785.0,734915757.5
288,2014-07-14,955587826.655,1524524047.454,1075927084.337,0.0,-1712500.0,0.0,1761.68,0.0,0.0,0.0,0.0,302750928.5,302750928.5,749766785.0
289,2014-07-21,919653820.251,1565602263.237,1049417938.868,438750.0,-4814250.0,1250.8,905.24,0.0,0.0,0.0,0.0,286758396.5,286758396.5,801836930.5
290,2014-07-28,858643693.179,1575448766.854,1012452221.828,455000.0,-4922750.0,994.88,3643.68,0.0,0.0,0.0,0.0,228057197.5,228057197.5,789538330.5
291,2014-08-04,914051248.416,1482582876.42,1041828890.663,168000.0,-4478750.0,204.32,2679.1,0.0,0.0,0.0,0.0,265251780.5,265251780.5,704660057.0
292,2014-08-11,951251601.287,1288029790.111,1084316167.994,1800000.0,-4305250.0,3479.07,1586.26,0.0,0.0,0.0,0.0,332699552.75,336809395.5,539730979.0
293,2014-08-18,989639965.428,1100309692.39,1091816324.441,123750.0,-1900000.0,347.76,1022.66,0.0,0.0,0.0,0.0,330842609.0,395150236.0,402535601.0
294,2014-08-25,1016761737.753,1138157722.451,1140025265.929,2189250.0,-517500.0,4808.19,399.24,0.0,0.0,0.0,0.0,356884435.0,413257694.5,409732257.5
295,2014-09-01,1011370863.914,1149583499.597,1126156359.044,597500.0,-2304000.0,1725.93,-655.3590000000002,0.0,0.0,0.0,0.0,449011692.5,491145903.5,513655436.0
296,2014-09-08,1017903472.816,1142642528.352,1123325111.548,879500.0,-1642000.0,2847.56,1592.66,0.0,0.0,0.0,0.0,424601479.0,469402749.5,487055657.0
297,2014-09-15,1022297337.208,1262044483.269,1128900942.564,1048750.0,-1475750.0,2945.135,-930.043,0.0,0.0,0.0,0.0,520152579.0,527417727.5,658244583.5
298,2014-09-22,1024749128.23,1223150761.084,1129685157.195,620000.0,-1330500.0,1618.402,-78.65000000000002,0.0,0.0,0.0,0.0,428510885.25,440277637.5,531140267.0
299,2014-09-29,1022866754.443,1253094203.981,1124778319.635,2741250.0,-442500.0,8745.756,17.909999999999997,0.0,0.0,0.0,0.0,452932833.5,470013199.0,595422254.5
300,2014-10-06,1026291304.3889999,1154001726.787,1115876132.919,739167.0,-575250.0,2349.89,-567.424,0.0,0.0,0.0,0.0,493825737.75,521912254.0,558181411.0
301,2014-10-13,1042751688.145,1264048314.473,1147711352.214,1615000.0,-1466250.0,3620.446,381.204,0.0,0.0,0.0,0.0,556477587.75,557384516.5,672937813.0
302,2014-10-20,1092096429.14,1255113044.21,1182141334.862,658333.0,-3756100.0,1868.8990000000001,-3640.108,0.0,0.0,0.0,0.0,620301707.0,634553072.5,706658504.0
303,2014-10-27,1101364924.779,1248744478.178,1189911033.623,1301750.0,-2337250.0,3483.62,-749.625,0.0,0.0,0.0,0.0,616487899.75,636356021.0,694534976.5
304,2014-11-03,1149936939.155,1343519116.59,1247481936.955,4126250.0,-589250.0,10192.264,-2316.3469999999998,0.0,0.0,0.0,0.0,616262803.25,633493016.0,730125729.5
305,2014-11-10,1153896342.454,1357756113.535,1256255420.266,1013750.0,-595000.0,3902.772,-1032.086,0.0,0.0,0.0,0.0,571210495.25,579364295.5,680042497.0
306,2014-11-17,1178760538.914,1391895701.675,1279432044.628,985000.0,-799250.0,3700.643,-3520.319,0.0,0.0,0.0,0.0,591689863.75,613484470.0,725035903.5
307,2014-11-24,1175593123.684,1308431492.335,1276352995.179,966250.0,0.0,2319.881,0.0,0.0,0.0,0.0,0.0,676739997.5,719146337.0,750952304.0
308,2014-12-01,1239682086.943,1481769669.629,1335026564.267,7590000.0,0.0,20400.11,0.0,0.0,0.0,0.0,0.0,607469125.25,640028326.5,786889942.5
309,2014-12-08,1259803352.012,1415930924.464,1352515920.495,7430083.0,-502701.0,20085.7,864.325,0.0,0.0,0.0,0.0,662920800.5,716875215.0,780832678.0
310,2014-12-15,1207121777.491,1245509217.76,1322460806.318,150000.0,-11004750.0,550.888,-13874.535,0.0,0.0,0.0,0.0,633806307.0,750267703.5,673574509.5
311,2014-12-22,1082942424.164,1014489441.504,1211360434.358,2790000.0,-8752750.0,5574.487,-3018.996,0.0,0.0,0.0,0.0,429674974.75,630321397.5,432793304.0
312,2014-12-29,1136931537.054,1115383855.169,1250129998.57,8057250.0,-6229250.0,16705.947,-8023.646,27117621.779,33338208.878,65294378.441,42332437.196,552573439.25,702193224.75,572488989.75
313,2015-01-05,1235641425.6990001,1229571489.032,1342313830.499,708750.0,-4872250.0,1959.759,-10109.903,70690956.749,60905955.774,165336645.903,75756768.37,712164124.25,832441469.5,722924781.25
314,2015-01-12,1259160705.83,1266133075.171,1362210987.095,6523500.0,-1795500.0,12780.833,-1824.993,74373191.169,66520982.054,191507608.8,75151713.12,763058558.25,872606443.25,781008174.0
315,2015-01-19,1309209150.942,1353220871.865,1411130234.625,10704584.0,0.0,26660.065,0.0,90649462.919,67757959.381,278275862.671,79526398.728,760258034.0,876767644.25,823937122.0
316,2015-01-26,1313696118.824,1317814445.534,1424078527.335,8654583.0,-198750.0,21790.851,509.0,84342072.822,68613846.499,246809923.612,81312733.11,732523574.25,864750757.25,764412585.25
317,2015-02-02,1352212020.609,1413236665.075,1459143240.246,8073000.0,-739000.0,19562.782,2052.166,89245496.83,69867896.199,317494145.208,83531101.887,729919783.0,833677150.75,794108499.5
318,2015-02-09,1302503402.1,1291530722.888,1418087269.299,3900750.0,-1989500.0,13496.392,138.80499999999998,81682284.402,66541419.75,259284872.313,79780399.945,673033868.5,826906489.0,707730642.75
319,2015-02-16,1284909520.419,1260874345.895,1392461838.287,5882500.0,-1546250.0,18099.862,2383.139,81433733.427,66231074.431,233889345.921,77819987.313,692028737.0,847197470.0,722493495.75
320,2015-02-23,1270377439.21,1221181824.173,1377478952.09,2764500.0,-2851250.0,7258.852,1367.767,72569805.683,65587393.041,202391651.558,79239061.332,688681435.75,864895522.25,712573706.75
321,2015-03-02,1229891127.863,1200863037.209,1335777768.529,0.0,-10791000.0,0.0,-2502.934,64105321.146,61974110.314,164500901.752,73812048.413,579067864.0,747974984.0,613136546.5
